baseSku,productName,productDescription,categorySlug,variantSku,attributeSummary,price,stockQuantity
PRD1178,Product PRD1178,High quality item PRD1178 for everyday use.,electronics-audio,PRD1178-V2,Option 2,580.69,273
PRD1178,Product PRD1178,High quality item PRD1178 for everyday use.,electronics-audio,PRD1178-V3,Option 3,294.38,372
PRD1178,Product PRD1178,High quality item PRD1178 for everyday use.,electronics-audio,PRD1178-V4,Option 4,774.63,361
PRD1179,Product PRD1179,High quality item PRD1179 for everyday use.,groceries-pantry,PRD1179-V1,Option 1,852.83,380
PRD1179,Product PRD1179,High quality item PRD1179 for everyday use.,groceries-pantry,PRD1179-V2,Option 2,294.27,182
PRD1179,Product PRD1179,High quality item PRD1179 for everyday use.,groceries-pantry,PRD1179-V3,Option 3,717.26,291
PRD1179,Product PRD1179,High quality item PRD1179 for everyday use.,groceries-pantry,PRD1179-V4,Option 4,555.53,99
PRD1180,Product PRD1180,High quality item PRD1180 for everyday use.,home-garden-cleaning,PRD1180-V1,Option 1,475.5,32
PRD1180,Product PRD1180,High quality item PRD1180 for everyday use.,home-garden-cleaning,PRD1180-V2,Option 2,132.39,11
PRD1180,Product PRD1180,High quality item PRD1180 for everyday use.,home-garden-cleaning,PRD1180-V3,Option 3,29.92,362
PRD1180,Product PRD1180,High quality item PRD1180 for everyday use.,home-garden-cleaning,PRD1180-V4,Option 4,153.53,120
PRD1181,Product PRD1181,High quality item PRD1181 for everyday use.,home-garden-decor,PRD1181-V1,Option 1,130.48,461
PRD1181,Product PRD1181,High quality item PRD1181 for everyday use.,home-garden-decor,PRD1181-V2,Option 2,909.4,340
PRD1181,Product PRD1181,High quality item PRD1181 for everyday use.,home-garden-decor,PRD1181-V3,Option 3,916.4,348
PRD1181,Product PRD1181,High quality item PRD1181 for everyday use.,home-garden-decor,PRD1181-V4,Option 4,483.08,64
PRD1182,Product PRD1182,High quality item PRD1182 for everyday use.,electronics-accessories,PRD1182-V1,Option 1,404.54,393
PRD1182,Product PRD1182,High quality item PRD1182 for everyday use.,electronics-accessories,PRD1182-V2,Option 2,884.28,275
PRD1182,Product PRD1182,High quality item PRD1182 for everyday use.,electronics-accessories,PRD1182-V3,Option 3,736.71,177
PRD1182,Product PRD1182,High quality item PRD1182 for everyday use.,electronics-accessories,PRD1182-V4,Option 4,891.1,137
PRD1183,Product PRD1183,High quality item PRD1183 for everyday use.,home-garden-decor,PRD1183-V1,Option 1,697.9,185
PRD1183,Product PRD1183,High quality item PRD1183 for everyday use.,home-garden-decor,PRD1183-V2,Option 2,123.75,48
PRD1183,Product PRD1183,High quality item PRD1183 for everyday use.,home-garden-decor,PRD1183-V3,Option 3,36.9,27
PRD1183,Product PRD1183,High quality item PRD1183 for everyday use.,home-garden-decor,PRD1183-V4,Option 4,424.45,285
PRD1184,Product PRD1184,High quality item PRD1184 for everyday use.,home-garden-decor,PRD1184-V1,Option 1,400.34,173
PRD1184,Product PRD1184,High quality item PRD1184 for everyday use.,home-garden-decor,PRD1184-V2,Option 2,72.18,411
PRD1184,Product PRD1184,High quality item PRD1184 for everyday use.,home-garden-decor,PRD1184-V3,Option 3,383.85,484
PRD1184,Product PRD1184,High quality item PRD1184 for everyday use.,home-garden-decor,PRD1184-V4,Option 4,72.12,388
PRD1185,Product PRD1185,High quality item PRD1185 for everyday use.,clothing-mens,PRD1185-V1,Option 1,833.05,226
PRD1185,Product PRD1185,High quality item PRD1185 for everyday use.,clothing-mens,PRD1185-V2,Option 2,712.4,445
PRD1185,Product PRD1185,High quality item PRD1185 for everyday use.,clothing-mens,PRD1185-V3,Option 3,896.76,230
PRD1185,Product PRD1185,High quality item PRD1185 for everyday use.,clothing-mens,PRD1185-V4,Option 4,448.43,95
PRD1186,Product PRD1186,High quality item PRD1186 for everyday use.,groceries-beverages,PRD1186-V1,Option 1,234.38,456
PRD1186,Product PRD1186,High quality item PRD1186 for everyday use.,groceries-beverages,PRD1186-V2,Option 2,468.28,382
PRD1186,Product PRD1186,High quality item PRD1186 for everyday use.,groceries-beverages,PRD1186-V3,Option 3,143.07,494
PRD1186,Product PRD1186,High quality item PRD1186 for everyday use.,groceries-beverages,PRD1186-V4,Option 4,454.45,476
PRD1187,Product PRD1187,High quality item PRD1187 for everyday use.,groceries-beverages,PRD1187-V1,Option 1,851.4,427
PRD1187,Product PRD1187,High quality item PRD1187 for everyday use.,groceries-beverages,PRD1187-V2,Option 2,593.65,416
PRD1187,Product PRD1187,High quality item PRD1187 for everyday use.,groceries-beverages,PRD1187-V3,Option 3,759.99,447
PRD1187,Product PRD1187,High quality item PRD1187 for everyday use.,groceries-beverages,PRD1187-V4,Option 4,637.65,25
PRD1188,Product PRD1188,High quality item PRD1188 for everyday use.,groceries-snacks,PRD1188-V1,Option 1,184.04,79
PRD1188,Product PRD1188,High quality item PRD1188 for everyday use.,groceries-snacks,PRD1188-V2,Option 2,717.39,124
PRD1188,Product PRD1188,High quality item PRD1188 for everyday use.,groceries-snacks,PRD1188-V3,Option 3,361.86,168
PRD1188,Product PRD1188,High quality item PRD1188 for everyday use.,groceries-snacks,PRD1188-V4,Option 4,502.21,488
PRD1189,Product PRD1189,High quality item PRD1189 for everyday use.,groceries-beverages,PRD1189-V1,Option 1,180.66,180
PRD1189,Product PRD1189,High quality item PRD1189 for everyday use.,groceries-beverages,PRD1189-V2,Option 2,759.46,224
PRD1189,Product PRD1189,High quality item PRD1189 for everyday use.,groceries-beverages,PRD1189-V3,Option 3,103.52,400
PRD1189,Product PRD1189,High quality item PRD1189 for everyday use.,groceries-beverages,PRD1189-V4,Option 4,384.82,155
PRD1190,Product PRD1190,High quality item PRD1190 for everyday use.,groceries-pantry,PRD1190-V1,Option 1,347.97,73
PRD1190,Product PRD1190,High quality item PRD1190 for everyday use.,groceries-pantry,PRD1190-V2,Option 2,358.75,221
PRD1190,Product PRD1190,High quality item PRD1190 for everyday use.,groceries-pantry,PRD1190-V3,Option 3,597.49,143
PRD1190,Product PRD1190,High quality item PRD1190 for everyday use.,groceries-pantry,PRD1190-V4,Option 4,78.78,287
PRD1191,Product PRD1191,High quality item PRD1191 for everyday use.,home-garden-cleaning,PRD1191-V1,Option 1,198.32,57
PRD1191,Product PRD1191,High quality item PRD1191 for everyday use.,home-garden-cleaning,PRD1191-V2,Option 2,88.17,52
PRD1191,Product PRD1191,High quality item PRD1191 for everyday use.,home-garden-cleaning,PRD1191-V3,Option 3,376.58,470
PRD1191,Product PRD1191,High quality item PRD1191 for everyday use.,home-garden-cleaning,PRD1191-V4,Option 4,444.77,179
PRD1192,Product PRD1192,High quality item PRD1192 for everyday use.,home-garden-decor,PRD1192-V1,Option 1,566.73,25
PRD1192,Product PRD1192,High quality item PRD1192 for everyday use.,home-garden-decor,PRD1192-V2,Option 2,151.75,126
PRD1192,Product PRD1192,High quality item PRD1192 for everyday use.,home-garden-decor,PRD1192-V3,Option 3,88.53,146
PRD1192,Product PRD1192,High quality item PRD1192 for everyday use.,home-garden-decor,PRD1192-V4,Option 4,319.92,250
PRD1193,Product PRD1193,High quality item PRD1193 for everyday use.,home-garden-decor,PRD1193-V1,Option 1,52.52,240
PRD1193,Product PRD1193,High quality item PRD1193 for everyday use.,home-garden-decor,PRD1193-V2,Option 2,635.92,286
PRD1193,Product PRD1193,High quality item PRD1193 for everyday use.,home-garden-decor,PRD1193-V3,Option 3,969.07,196
PRD1193,Product PRD1193,High quality item PRD1193 for everyday use.,home-garden-decor,PRD1193-V4,Option 4,874.85,329
PRD1194,Product PRD1194,High quality item PRD1194 for everyday use.,home-garden-cleaning,PRD1194-V1,Option 1,83.96,384
PRD1194,Product PRD1194,High quality item PRD1194 for everyday use.,home-garden-cleaning,PRD1194-V2,Option 2,62.49,109
PRD1194,Product PRD1194,High quality item PRD1194 for everyday use.,home-garden-cleaning,PRD1194-V3,Option 3,698.98,397
PRD1194,Product PRD1194,High quality item PRD1194 for everyday use.,home-garden-cleaning,PRD1194-V4,Option 4,649.72,51
PRD1195,Product PRD1195,High quality item PRD1195 for everyday use.,groceries-beverages,PRD1195-V1,Option 1,578.53,434
PRD1195,Product PRD1195,High quality item PRD1195 for everyday use.,groceries-beverages,PRD1195-V2,Option 2,828.46,101
PRD1195,Product PRD1195,High quality item PRD1195 for everyday use.,groceries-beverages,PRD1195-V3,Option 3,469.86,248
PRD1195,Product PRD1195,High quality item PRD1195 for everyday use.,groceries-beverages,PRD1195-V4,Option 4,198.89,389
PRD1196,Product PRD1196,High quality item PRD1196 for everyday use.,groceries-beverages,PRD1196-V1,Option 1,152.72,308
PRD1196,Product PRD1196,High quality item PRD1196 for everyday use.,groceries-beverages,PRD1196-V2,Option 2,358.81,257
PRD1196,Product PRD1196,High quality item PRD1196 for everyday use.,groceries-beverages,PRD1196-V3,Option 3,476.64,86
PRD1196,Product PRD1196,High quality item PRD1196 for everyday use.,groceries-beverages,PRD1196-V4,Option 4,215.12,153
PRD1197,Product PRD1197,High quality item PRD1197 for everyday use.,groceries-snacks,PRD1197-V1,Option 1,629.25,305
PRD1197,Product PRD1197,High quality item PRD1197 for everyday use.,groceries-snacks,PRD1197-V2,Option 2,88.58,328
PRD1197,Product PRD1197,High quality item PRD1197 for everyday use.,groceries-snacks,PRD1197-V3,Option 3,584.01,383
PRD1197,Product PRD1197,High quality item PRD1197 for everyday use.,groceries-snacks,PRD1197-V4,Option 4,460.73,403
PRD1198,Product PRD1198,High quality item PRD1198 for everyday use.,clothing-mens,PRD1198-V1,Option 1,83.68,326
PRD1198,Product PRD1198,High quality item PRD1198 for everyday use.,clothing-mens,PRD1198-V2,Option 2,407.6,17
PRD1198,Product PRD1198,High quality item PRD1198 for everyday use.,clothing-mens,PRD1198-V3,Option 3,288.17,20
PRD1198,Product PRD1198,High quality item PRD1198 for everyday use.,clothing-mens,PRD1198-V4,Option 4,721.61,14
PRD1199,Product PRD1199,High quality item PRD1199 for everyday use.,groceries-pantry,PRD1199-V1,Option 1,430.86,212
PRD1199,Product PRD1199,High quality item PRD1199 for everyday use.,groceries-pantry,PRD1199-V2,Option 2,823.84,76
PRD1199,Product PRD1199,High quality item PRD1199 for everyday use.,groceries-pantry,PRD1199-V3,Option 3,226.02,354
PRD1199,Product PRD1199,High quality item PRD1199 for everyday use.,groceries-pantry,PRD1199-V4,Option 4,532.58,156
PRD1200,Product PRD1200,High quality item PRD1200 for everyday use.,clothing-mens,PRD1200-V1,Option 1,345.62,328
PRD1200,Product PRD1200,High quality item PRD1200 for everyday use.,clothing-mens,PRD1200-V2,Option 2,452.77,356
PRD1200,Product PRD1200,High quality item PRD1200 for everyday use.,clothing-mens,PRD1200-V3,Option 3,775.57,35
PRD1200,Product PRD1200,High quality item PRD1200 for everyday use.,clothing-mens,PRD1200-V4,Option 4,277.69,255
PRD1201,Product PRD1201,High quality item PRD1201 for everyday use.,groceries-pantry,PRD1201-V1,Option 1,529.87,290
PRD1201,Product PRD1201,High quality item PRD1201 for everyday use.,groceries-pantry,PRD1201-V2,Option 2,597.98,425
PRD1201,Product PRD1201,High quality item PRD1201 for everyday use.,groceries-pantry,PRD1201-V3,Option 3,212.56,482
PRD1201,Product PRD1201,High quality item PRD1201 for everyday use.,groceries-pantry,PRD1201-V4,Option 4,62.88,149
PRD1202,Product PRD1202,High quality item PRD1202 for everyday use.,home-garden-cleaning,PRD1202-V1,Option 1,984.22,499
PRD1202,Product PRD1202,High quality item PRD1202 for everyday use.,home-garden-cleaning,PRD1202-V2,Option 2,546.31,481
PRD1202,Product PRD1202,High quality item PRD1202 for everyday use.,home-garden-cleaning,PRD1202-V3,Option 3,517.34,150
PRD1202,Product PRD1202,High quality item PRD1202 for everyday use.,home-garden-cleaning,PRD1202-V4,Option 4,228.4,246
PRD1203,Product PRD1203,High quality item PRD1203 for everyday use.,groceries-pantry,PRD1203-V1,Option 1,854.96,332
PRD1203,Product PRD1203,High quality item PRD1203 for everyday use.,groceries-pantry,PRD1203-V2,Option 2,908.25,328
PRD1203,Product PRD1203,High quality item PRD1203 for everyday use.,groceries-pantry,PRD1203-V3,Option 3,356.14,233
PRD1203,Product PRD1203,High quality item PRD1203 for everyday use.,groceries-pantry,PRD1203-V4,Option 4,198.03,333
PRD1204,Product PRD1204,High quality item PRD1204 for everyday use.,clothing-womens,PRD1204-V1,Option 1,878.51,112
PRD1204,Product PRD1204,High quality item PRD1204 for everyday use.,clothing-womens,PRD1204-V2,Option 2,325.14,200
PRD1204,Product PRD1204,High quality item PRD1204 for everyday use.,clothing-womens,PRD1204-V3,Option 3,811.27,177
PRD1204,Product PRD1204,High quality item PRD1204 for everyday use.,clothing-womens,PRD1204-V4,Option 4,392.5,17
PRD1205,Product PRD1205,High quality item PRD1205 for everyday use.,home-garden-cleaning,PRD1205-V1,Option 1,962.27,260
PRD1205,Product PRD1205,High quality item PRD1205 for everyday use.,home-garden-cleaning,PRD1205-V2,Option 2,578.41,0
PRD1205,Product PRD1205,High quality item PRD1205 for everyday use.,home-garden-cleaning,PRD1205-V3,Option 3,941.92,347
PRD1205,Product PRD1205,High quality item PRD1205 for everyday use.,home-garden-cleaning,PRD1205-V4,Option 4,854.85,352
PRD1206,Product PRD1206,High quality item PRD1206 for everyday use.,groceries-pantry,PRD1206-V1,Option 1,668.88,359
PRD1206,Product PRD1206,High quality item PRD1206 for everyday use.,groceries-pantry,PRD1206-V2,Option 2,192.74,339
PRD1206,Product PRD1206,High quality item PRD1206 for everyday use.,groceries-pantry,PRD1206-V3,Option 3,769.48,91
PRD1206,Product PRD1206,High quality item PRD1206 for everyday use.,groceries-pantry,PRD1206-V4,Option 4,785.6,115
PRD1207,Product PRD1207,High quality item PRD1207 for everyday use.,electronics-audio,PRD1207-V1,Option 1,948.92,172
PRD1207,Product PRD1207,High quality item PRD1207 for everyday use.,electronics-audio,PRD1207-V2,Option 2,411.73,445
PRD1207,Product PRD1207,High quality item PRD1207 for everyday use.,electronics-audio,PRD1207-V3,Option 3,539.89,417
PRD1207,Product PRD1207,High quality item PRD1207 for everyday use.,electronics-audio,PRD1207-V4,Option 4,788.82,302
PRD1208,Product PRD1208,High quality item PRD1208 for everyday use.,clothing-mens,PRD1208-V1,Option 1,122.69,44
PRD1208,Product PRD1208,High quality item PRD1208 for everyday use.,clothing-mens,PRD1208-V2,Option 2,274.23,225
PRD1208,Product PRD1208,High quality item PRD1208 for everyday use.,clothing-mens,PRD1208-V3,Option 3,474.62,82
PRD1208,Product PRD1208,High quality item PRD1208 for everyday use.,clothing-mens,PRD1208-V4,Option 4,888.21,445
PRD1209,Product PRD1209,High quality item PRD1209 for everyday use.,groceries-beverages,PRD1209-V1,Option 1,73.88,227
PRD1209,Product PRD1209,High quality item PRD1209 for everyday use.,groceries-beverages,PRD1209-V2,Option 2,756.7,384
PRD1209,Product PRD1209,High quality item PRD1209 for everyday use.,groceries-beverages,PRD1209-V3,Option 3,175.59,257
PRD1209,Product PRD1209,High quality item PRD1209 for everyday use.,groceries-beverages,PRD1209-V4,Option 4,445.1,442
PRD1210,Product PRD1210,High quality item PRD1210 for everyday use.,groceries-beverages,PRD1210-V1,Option 1,29.91,499
PRD1210,Product PRD1210,High quality item PRD1210 for everyday use.,groceries-beverages,PRD1210-V2,Option 2,45.9,242
PRD1210,Product PRD1210,High quality item PRD1210 for everyday use.,groceries-beverages,PRD1210-V3,Option 3,907.01,376
PRD1210,Product PRD1210,High quality item PRD1210 for everyday use.,groceries-beverages,PRD1210-V4,Option 4,738.62,2
PRD1211,Product PRD1211,High quality item PRD1211 for everyday use.,home-garden-decor,PRD1211-V1,Option 1,553.36,444
PRD1211,Product PRD1211,High quality item PRD1211 for everyday use.,home-garden-decor,PRD1211-V2,Option 2,735.17,464
PRD1211,Product PRD1211,High quality item PRD1211 for everyday use.,home-garden-decor,PRD1211-V3,Option 3,891.61,33
PRD1211,Product PRD1211,High quality item PRD1211 for everyday use.,home-garden-decor,PRD1211-V4,Option 4,935.82,182
PRD1212,Product PRD1212,High quality item PRD1212 for everyday use.,clothing-mens,PRD1212-V1,Option 1,252.13,418
PRD1212,Product PRD1212,High quality item PRD1212 for everyday use.,clothing-mens,PRD1212-V2,Option 2,571.24,483
PRD1212,Product PRD1212,High quality item PRD1212 for everyday use.,clothing-mens,PRD1212-V3,Option 3,12.24,336
PRD1212,Product PRD1212,High quality item PRD1212 for everyday use.,clothing-mens,PRD1212-V4,Option 4,904.64,335
PRD1213,Product PRD1213,High quality item PRD1213 for everyday use.,home-garden-cleaning,PRD1213-V1,Option 1,846.85,240
PRD1213,Product PRD1213,High quality item PRD1213 for everyday use.,home-garden-cleaning,PRD1213-V2,Option 2,554.86,487
PRD1213,Product PRD1213,High quality item PRD1213 for everyday use.,home-garden-cleaning,PRD1213-V3,Option 3,681.05,182
PRD1213,Product PRD1213,High quality item PRD1213 for everyday use.,home-garden-cleaning,PRD1213-V4,Option 4,442.35,422
PRD1214,Product PRD1214,High quality item PRD1214 for everyday use.,groceries-snacks,PRD1214-V1,Option 1,564.0,130
PRD1214,Product PRD1214,High quality item PRD1214 for everyday use.,groceries-snacks,PRD1214-V2,Option 2,780.2,338
PRD1214,Product PRD1214,High quality item PRD1214 for everyday use.,groceries-snacks,PRD1214-V3,Option 3,268.44,20
PRD1214,Product PRD1214,High quality item PRD1214 for everyday use.,groceries-snacks,PRD1214-V4,Option 4,848.25,13
PRD1215,Product PRD1215,High quality item PRD1215 for everyday use.,electronics-audio,PRD1215-V1,Option 1,639.54,429
PRD1215,Product PRD1215,High quality item PRD1215 for everyday use.,electronics-audio,PRD1215-V2,Option 2,292.07,152
